date,family,total_sales,mean_store_sales,median_store_sales,max_store_sales,total_promotion_units,promoted_stores,zero_sales_stores,total_stores,promoted_stores_pct,zero_sales_stores_pct,family_sales_p01,family_sales_p99,family_day_anomaly_flag
2014-06-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-29,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-06-30,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-29,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-30,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-08-31,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2014-09-06,CELEBRATION,1397.0,25.87037037037037,13.5,457.0,4,3,7,54,0.05555555555555555,0.12962962962962962,0.0,1342.5100000000002,family_top_1_pct
2014-09-13,CELEBRATION,1925.0,35.648148148148145,16.0,919.0,4,4,6,54,0.07407407407407407,0.1111111111111111,0.0,1342.5100000000002,family_top_1_pct
2014-09-27,CELEBRATION,1794.0,33.22222222222222,17.5,812.0,2,2,6,54,0.037037037037037035,0.1111111111111111,0.0,1342.5100000000002,family_top_1_pct
2014-10-27,CELEBRATION,1826.0,33.81481481481482,6.0,1306.0,7,5,6,54,0.09259259259259259,0.1111111111111111,0.0,1342.5100000000002,family_top_1_pct
2014-12-21,CELEBRATION,2436.0,45.111111111111114,9.5,1783.0,4,3,6,54,0.05555555555555555,0.1111111111111111,0.0,1342.5100000000002,family_top_1_pct
2015-01-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-29,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-30,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-01-31,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-02-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-29,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-30,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-03-31,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-21,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-22,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-23,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-24,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-25,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-26,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-27,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-28,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-29,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-04-30,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-01,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-02,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-03,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-04,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-05,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-06,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-07,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-08,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-09,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-10,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-11,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-12,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-13,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-14,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-15,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-16,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-17,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-18,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-19,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
2015-05-20,CELEBRATION,0.0,0.0,0.0,0.0,0,0,54,54,0.0,1.0,0.0,1342.5100000000002,family_bottom_1_pct
