date,total_sales,mean_sales_per_row,median_sales_per_row,total_promotion_units,rows_with_promotion,zero_sales_rows,total_rows,calendar_event_count,transferred_event_count,unique_locale_names,non_transferred_event_count,is_calendar_event,has_non_transferred_event,has_transferred_event,holiday_type_additional,holiday_type_bridge,holiday_type_event,holiday_type_holiday,holiday_type_transfer,holiday_type_work_day,holiday_locale_local,holiday_locale_national,holiday_locale_regional,rows_with_promotion_pct,zero_sales_pct,is_year_start
2014-10-28,512678.811505,287.69854742143656,9.0,2327,305,508,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17115600448933782,0.2850729517396184,False
2014-10-29,560819.6780005,314.7136240182379,11.0,4953,391,503,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21941638608305275,0.2822671156004489,False
2014-10-30,459715.26616,257.9771415039282,10.0,2357,339,485,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19023569023569023,0.2721661054994388,False
2014-10-31,561876.0719155,315.3064376630191,11.0,4421,387,495,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21717171717171718,0.2777777777777778,False
2014-11-01,873539.2478855,490.2015981400112,17.0,975,328,457,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1840628507295174,0.2564534231200898,False
2014-11-02,709851.4922288,398.34539406778896,11.0,944,312,520,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.1750841750841751,0.29180695847362514,False
2014-11-03,973192.041735,546.1234802104377,16.0,690,262,437,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.14702581369248036,0.2452300785634119,False
2014-11-04,702751.953595,394.3613656537598,12.0,2373,275,472,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15432098765432098,0.2648709315375982,False
2014-11-05,718799.9390395,403.3669691579685,12.0,4858,329,486,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18462401795735128,0.2727272727272727,False
2014-11-06,566118.381055,317.6870825224467,10.5,2519,298,505,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.16722783389450055,0.2833894500561167,False
2014-11-07,585330.25773,328.4681580976431,13.0,4392,334,491,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.18742985409652077,0.2755331088664422,False
2014-11-08,816064.644983,457.9487345583614,17.0,861,248,466,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13916947250280584,0.2615039281705948,False
2014-11-09,941478.422301,528.3268363080808,13.4055,956,276,521,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15488215488215487,0.29236812570145904,False
2014-11-10,593376.793073,332.9836100297419,10.0,540,211,495,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.11840628507295174,0.2777777777777778,False
2014-11-11,552505.750307,310.0481202620651,11.0,2362,234,508,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.13131313131313133,0.2850729517396184,False
2014-11-12,588093.484021,330.0187901352413,10.2195,4810,257,496,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.1442199775533109,0.2783389450056117,False
2014-11-13,468057.386823,262.6584662306397,10.0,2503,310,509,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1739618406285073,0.2856341189674523,False
2014-11-14,553007.970965,310.32995003647585,11.0,4434,322,513,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18069584736251404,0.2878787878787879,False
2014-11-15,786124.201177,441.1471387076318,17.805999999999997,1184,335,469,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18799102132435466,0.26318742985409654,False
2014-11-16,956619.401927,536.8234578714927,13.0,1058,304,520,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17059483726150393,0.29180695847362514,False
2014-11-17,620876.340058,348.4154545780022,11.0,754,263,494,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14758698092031425,0.2772166105499439,False
2014-11-18,553367.204141,310.53153992199776,10.0,2663,327,489,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1835016835016835,0.27441077441077444,False
2014-11-19,580234.0113007,325.60831161655443,11.0,5147,358,505,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20089786756453423,0.2833894500561167,False
2014-11-20,511855.7610447,287.2366784762626,11.0,2824,401,496,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2250280583613917,0.2783389450056117,False
2014-11-21,567978.732759,318.73105093097644,12.0,4573,348,503,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19528619528619529,0.2822671156004489,False
2014-11-22,763720.148593,428.5747186268238,16.0,868,284,467,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15937149270482603,0.2620650953984287,False
2014-11-23,907432.656994,509.2214685712682,13.0,973,298,515,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16722783389450055,0.2890011223344557,False
2014-11-24,610847.95702,342.78785466891134,10.0,710,273,498,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1531986531986532,0.27946127946127947,False
2014-11-25,541225.608011,303.7180740802469,10.0,2544,308,504,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1728395061728395,0.2828282828282828,False
2014-11-26,579125.306002,324.9861425375982,10.0,5021,350,510,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19640852974186307,0.28619528619528617,False
2014-11-27,475823.897052,267.0167772457912,10.0,2774,402,498,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2255892255892256,0.27946127946127947,False
2014-11-28,559619.825094,314.0403058888889,12.0,4654,392,521,1782,1,0,1,1,True,True,False,0,0,1,0,0,0,0,1,0,0.21997755331088664,0.29236812570145904,False
2014-11-29,850925.105136,477.51128234343435,17.0,994,332,476,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.186307519640853,0.2671156004489338,False
2014-11-30,1023691.281592,574.4619986487094,13.0,1076,338,501,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18967452300785634,0.28114478114478114,False
2014-12-01,817413.561974,458.7057025667789,13.0,1423,371,490,1782,1,0,1,1,True,True,False,0,0,1,0,0,0,0,1,0,0.20819304152637486,0.27497194163860833,False
2014-12-02,735319.1840285,412.63702807435465,12.0,3045,395,488,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22166105499438832,0.2738496071829405,False
2014-12-03,715127.614539,401.3061809983165,13.0,5359,411,485,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23063973063973064,0.2721661054994388,False
2014-12-04,578961.517004,324.8942295196409,12.0,3216,470,492,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.26374859708193044,0.2760942760942761,False
2014-12-05,635445.153317,356.590995127385,12.0,4849,429,497,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,1,0,0,0.24074074074074073,0.2789001122334456,False
2014-12-06,829386.70612,465.4246386756453,17.0,1151,366,476,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.2053872053872054,0.2671156004489338,False
2014-12-07,1013889.8074,568.9617325476993,13.164,1165,355,505,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19921436588103256,0.2833894500561167,False
2014-12-08,790283.289992,443.48108304826036,12.0,922,311,493,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.1745230078563412,0.27665544332211,False
2014-12-09,665123.962957,373.24577045847366,11.0,2992,396,488,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2738496071829405,False
2014-12-10,732121.033873,410.84233101739613,12.0,5562,440,500,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24691358024691357,0.28058361391694725,False
2014-12-11,580542.178879,325.78124516217736,12.0,3159,428,496,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24017957351290684,0.2783389450056117,False
2014-12-12,642760.387245,360.6960646717172,14.0,4853,446,482,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.250280583613917,0.27048260381593714,False
2014-12-13,854830.905829,479.7030896907969,18.0,1261,362,438,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2031425364758698,0.24579124579124578,False
2014-12-14,999106.1325775,560.6656187303591,14.62800025,1410,380,496,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2132435465768799,0.2783389450056117,False
2014-12-15,790182.945791,443.424773171156,13.0,1025,350,449,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19640852974186307,0.25196408529741865,False
2014-12-16,799067.056179,448.41024476936025,14.0,2973,397,457,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22278338945005613,0.2564534231200898,False
2014-12-17,779966.499188,437.6916381526375,14.0,5290,392,460,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21997755331088664,0.25813692480359146,False
2014-12-18,731938.479893,410.73988770650953,14.0,3179,432,462,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24242424242424243,0.25925925925925924,False
2014-12-19,757349.3758178999,424.9996497294612,15.4789995,4940,463,476,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.25982042648709314,0.2671156004489338,False
2014-12-20,935555.52434,525.0031000785634,20.0,1534,413,443,1782,1,0,1,1,True,True,False,0,0,0,0,0,1,0,1,0,0.23176206509539843,0.24859708193041527,False
2014-12-21,1056605.2012285,592.9322116882717,16.0,1579,418,479,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.2345679012345679,0.26879910213243546,False
2014-12-22,1008143.3460193,565.7370067448373,17.5,1582,403,453,1782,2,0,2,2,True,True,False,1,0,0,1,0,0,1,1,0,0.22615039281705948,0.2542087542087542,False
2014-12-23,1064977.9730725,597.6307368532548,19.0,3365,425,455,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.23849607182940516,0.255331088664422,False
2014-12-24,965982.871715,542.0779302553311,20.0,5828,427,451,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.23961840628507294,0.25308641975308643,False
2014-12-26,872098.456795,489.39307339786757,22.0,5714,524,449,1782,2,0,1,2,True,True,False,1,1,0,0,0,0,0,2,0,0.2940516273849607,0.25196408529741865,False
2014-12-27,740596.158932,415.5982934523008,21.0,1747,433,438,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24298540965207632,0.24579124579124578,False
2014-12-28,716329.635071,401.98071552805834,13.0,1859,425,496,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23849607182940516,0.2783389450056117,False
2014-12-29,773998.401175,434.3425371352413,18.0,1783,431,467,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24186307519640854,0.2620650953984287,False
2014-12-30,912970.533204,512.3291432121212,21.0,3494,436,460,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.244668911335578,0.25813692480359146,False
2014-12-31,844380.469674,473.83864740404044,19.0,5648,421,456,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.2362514029180696,0.2558922558922559,False
2015-01-01,12773.61698,7.168135230078564,0.0,12,5,1759,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.0028058361391694723,0.9870931537598204,True
2015-01-02,657763.391981,369.11525924859706,6.0,4949,438,740,1782,1,0,1,1,True,True,False,0,1,0,0,0,0,0,1,0,0.24579124579124578,0.4152637485970819,False
2015-01-03,648880.686926,364.1305762772166,5.0,1306,367,740,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2059483726150393,0.4152637485970819,False
2015-01-04,730923.776022,410.17046914814813,3.0,1295,371,801,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20819304152637486,0.4494949494949495,False
2015-01-05,569267.29796,319.4541514927048,3.0,1148,345,781,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1936026936026936,0.4382716049382716,False
2015-01-06,477886.741053,268.1743776952862,3.0,1042,330,769,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.43153759820426485,False
2015-01-07,494160.850117,277.30687436419754,4.0,1291,394,762,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22109988776655443,0.4276094276094276,False
2015-01-08,417482.689131,234.27760332828285,3.0,3063,423,771,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23737373737373738,0.43265993265993263,False
2015-01-09,439381.226073,246.5663445976431,4.0,4761,445,766,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24971941638608305,0.4298540965207632,False
2015-01-10,569956.90801,319.8411380527497,5.0,954,354,752,1782,1,0,1,1,True,True,False,0,0,0,0,0,1,0,1,0,0.19865319865319866,0.4219977553310887,False
2015-01-11,694860.9511,389.9331936588103,4.0,1058,359,788,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20145903479236812,0.44219977553310885,False
2015-01-12,442845.544014,248.51040629292928,3.0,1043,356,765,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19977553310886645,0.4292929292929293,False
2015-01-13,393799.993059,220.98765042592592,2.0,1213,377,789,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21156004489337824,0.44276094276094274,False
2015-01-14,400923.97107,224.98539341750845,3.0,1586,470,779,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.26374859708193044,0.4371492704826038,False
2015-01-15,371146.144942,208.27505327833893,3.0,2608,365,770,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2048260381593715,0.43209876543209874,False
2015-01-16,423599.9357975,237.71040168209876,4.0,4510,384,768,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21548821548821548,0.43097643097643096,False
2015-01-17,621865.434007,348.9705016874298,5.0,712,289,745,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16217732884399552,0.4180695847362514,False
2015-01-18,678277.030991,380.626841184624,3.0,577,263,795,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14758698092031425,0.44612794612794615,False
2015-01-19,448217.896919,251.52519467957353,3.0,588,268,772,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15039281705948374,0.4332210998877666,False
2015-01-20,405308.77722,227.44600292929292,3.0,569,266,770,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14927048260381592,0.43209876543209874,False
2015-01-21,413202.592067,231.87575312401796,3.0,697,317,777,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17789001122334455,0.43602693602693604,False
2015-01-22,364862.5390355,204.74889957098767,3.0,2598,359,778,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20145903479236812,0.43658810325476993,False
2015-01-23,416937.181925,233.97148256172838,3.0,4475,366,775,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2053872053872054,0.43490460157126826,False
2015-01-24,588849.871003,330.44324972109985,5.5,632,282,745,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15824915824915825,0.4180695847362514,False
2015-01-25,631623.951015,354.4466616245791,3.0,616,281,802,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15768799102132436,0.4500561167227834,False
2015-01-26,410009.617966,230.08396069921437,3.0,540,259,768,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14534231200897868,0.43097643097643096,False
2015-01-27,360009.850046,202.02572954320988,3.0,560,259,776,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14534231200897868,0.43546576879910215,False
2015-01-28,376935.916035,211.52408307239057,3.0,639,304,771,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17059483726150393,0.43265993265993263,False
2015-01-29,343062.160973,192.51524184792368,3.0,2696,367,771,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2059483726150393,0.43265993265993263,False
2015-01-30,435899.6719165,244.61261050308644,4.0,4647,387,762,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21717171717171718,0.4276094276094276,False
2015-01-31,656205.841844,368.2412131560045,5.0,763,286,728,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16049382716049382,0.40852974186307517,False
2015-02-01,815294.475951,457.51654093771043,4.0,727,284,783,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15937149270482603,0.4393939393939394,False
2015-02-02,538301.886974,302.077377650954,3.0,653,260,763,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14590347923681257,0.4281705948372615,False
2015-02-03,475249.842928,266.6946368843996,3.0,583,255,745,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14309764309764308,0.4180695847362514,False
2015-02-04,451923.147059,253.60445962906846,3.0,687,309,752,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1734006734006734,0.4219977553310887,False
2015-02-05,407491.967944,228.67113801571267,3.0,2640,354,764,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19865319865319866,0.4287317620650954,False
2015-02-06,437147.54517,245.31287607744108,4.0,4645,392,756,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21997755331088664,0.42424242424242425,False
2015-02-07,599911.594879,336.6507266436588,6.0,721,287,742,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1610549943883277,0.4163860830527497,False
2015-02-08,622994.231951,349.603946100449,3.0,690,282,783,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15824915824915825,0.4393939393939394,False
2015-02-09,458002.152043,257.0157980039282,3.0,722,274,765,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1537598204264871,0.4292929292929293,False
2015-02-10,400825.9849177,224.93040680005612,3.0,694,274,760,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1537598204264871,0.4264870931537598,False
2015-02-11,400115.3330245,224.53161224719418,3.0,766,319,756,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17901234567901234,0.42424242424242425,False
2015-02-12,384963.142969,216.02869975813692,3.5,2613,363,747,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2037037037037037,0.41919191919191917,False
2015-02-13,493265.468013,276.80441527104375,6.0,4536,371,724,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20819304152637486,0.4062850729517396,False
2015-02-14,562855.068099,315.85581823737374,7.5,697,277,702,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15544332210998876,0.3939393939393939,False
2015-02-15,434886.671834,244.04414805499437,5.0,576,249,715,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13973063973063973,0.4012345679012346,False
2015-02-16,420740.903983,236.1060067244669,4.5,574,243,730,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.13636363636363635,0.409652076318743,False
2015-02-17,483088.13409300003,271.09322900841755,3.0,609,264,767,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.14814814814814814,0.43041526374859707,False
2015-02-18,497499.057967,279.18016720931536,4.0,670,308,722,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1728395061728395,0.4051627384960718,False
2015-02-19,436360.905914,244.87143990684623,4.0,2616,323,733,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18125701459034793,0.4113355780022447,False
2015-02-20,483681.015026,271.4259343580247,4.0,4387,339,738,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19023569023569023,0.41414141414141414,False
2015-02-21,572753.075038,321.410255352413,6.0,443,197,716,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.11054994388327721,0.40179573512906847,False
2015-02-22,691339.067796,387.95682816835017,4.0,573,225,736,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12626262626262627,0.41301907968574636,False
2015-02-23,443349.890841,248.7934292037037,3.0,425,189,745,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.10606060606060606,0.4180695847362514,False
2015-02-24,407890.277971,228.89465654938272,4.0,411,202,739,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.11335578002244669,0.41470258136924804,False
2015-02-25,395774.954032,222.09593380022446,4.0,476,238,752,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1335578002244669,0.4219977553310887,False
2015-02-26,354938.226975,199.1797008838384,3.5,2631,307,750,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1722783389450056,0.4208754208754209,False
2015-02-27,436488.424914,244.94299939057237,4.0,4475,343,745,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19248035914702583,0.4180695847362514,False
2015-02-28,635263.400075,356.489001164422,7.0,504,198,716,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.40179573512906847,False
2015-03-01,820434.978924,460.40122274074076,6.0,617,219,750,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12289562289562289,0.4208754208754209,False
2015-03-02,546037.787999,306.41851178395063,4.0,464,200,733,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.1122334455667789,0.4113355780022447,False
2015-03-03,492365.24083,276.299237278339,4.0,571,236,722,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1324354657687991,0.4051627384960718,False
2015-03-04,483330.548167,271.22926384231204,4.0,608,259,740,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14534231200897868,0.4152637485970819,False
2015-03-05,428599.809059,240.51616669977554,4.0,2679,301,734,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16891133557800225,0.4118967452300786,False
2015-03-06,463723.974873,260.226697459596,4.5,4451,316,736,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17732884399551066,0.41301907968574636,False
2015-03-07,657377.210913,368.8985470892256,7.0,660,229,711,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12850729517396184,0.398989898989899,False
2015-03-08,659563.411966,370.12537147362514,4.0,538,204,756,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.11447811447811448,0.42424242424242425,False
2015-03-09,480371.950086,269.56899555892255,4.0,557,219,725,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12289562289562289,0.4068462401795735,False
2015-03-10,457881.7640763,256.9482402223906,4.0,567,215,735,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12065095398428732,0.41245791245791247,False
2015-03-11,425617.727075,238.84272001964086,4.0,572,244,752,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13692480359147025,0.4219977553310887,False
